AIFTable,AIFColumn,UDMTable,UDMColumn
MDS_CUSTOMER,SOURCECUSTOMERNUMBER,customer,c_mdsCustomerID
MDS_CUSTOMER,SOURCECUSTOMERNUMBER,customer,c_source#'MDS Customer'
MDS_CUSTOMER,SOURCECUSTOMERNUMBER,customeraddressxref,SourceAddressNumber:SCN
MDS_CUSTOMER,SOURCECUSTOMERNUMBER,customeraddressxref,SourceCustomerNumber
MDS_CUSTOMER,SOURCECUSTOMERNUMBER,customeraddressxref,c_source#'MDS Customer'
MDS_CUSTOMER,STATE,address,State
MDS_CUSTOMER,UUID,customer,UUID
MDS_CUSTOMER,ZIP,address,Zip
MDS_CUSTOMER,ZIP,customeraddressxref,c_individualMatchCode:ZIP
MDS_LIFETIMEVALUE,C_DECILELTVR12,customer,c_LTV_decile12m
MDS_LIFETIMEVALUE,C_DECILELTVR18,customer,c_LTV_decile18m
MDS_LIFETIMEVALUE,C_LTVR12,customer,c_LTV_score12m
MDS_LIFETIMEVALUE,C_LTVR18,customer,c_LTV_score18m
MDS_LIFETIMEVALUE,SOURCECUSTOMERNUMBER,customer,SourceCustomerNumber
MDS_LIFETIMEVALUE,SOURCECUSTOMERNUMBER,customer,c_mdsCustomerID
MDS_LIFETIMEVALUE,SOURCECUSTOMERNUMBER,customer,c_source#'MDS Lifetime Value'
